"contrast","sub","ses","task","run","muvi","start_TR","end_TR","dim4","ISC_flavour","JU","D_bins","n_bins","n_muvis","n_sub","tc_mean_unfolded"
"Motion","sub_05","ses_02",4,1,"M5cardD.avi",116,145,145,"ANOVA_M_S",35,3,6,36,9,"c(-0.985536849448505, -1.04157305230673, -0.443014081477663, 0.32752002969282, -0.600440212150096, 1.20022563678375, -0.364616643374059, 1.49169478143243, 1.13842159952092, 1.32956227882766, 1.92934496290345, 0.706683911663883, -0.951828269380929, -1.66487330289763, -1.67446761684488, -0.0971260584864185, 0.323021615190671, -0.214634886086541, 0.600097718243022, 1.98280038892212, 0.881716057642706, -0.560772489407533, -0.885037808752181, -0.336797153856191, -0.57937871084345, -0.341759388820103, 
-0.390128182378852, -0.81719342489336, 0.0380891505816503)"
"Motion","sub_05","ses_02",4,1,"M5cardD.avi",116,145,145,"ANOVA_M_S",35,4,6,36,9,"c(-0.756778345822778, -0.659966612771024, -0.515867556454631, -0.820674268936579, -1.10611902298266, 0.270159018101574, 0.766116294165291, 1.02058851368022, 1.24010044521697, 2.61045803982319, 1.61428382726467, -0.163057477418109, -1.12168343346884, -1.73706457673564, -1.20008867185128, -0.00986982387369605, 0.769914304227458, -0.285542192853022, 0.780119596266792, 1.61349749666631, 0.326380408180451, -0.561184247253568, -0.0440853713768478, 0.0876904389754373, 0.460450237312924, -1.03765576494765, 
-0.531739641430932, -0.383544142811882, -0.624837468892135)"
"Motion","sub_05","ses_02",4,1,"M5cardD.avi",116,145,145,"ANOVA_M_S",65,1,6,36,9,"c(1.51682574927774, 2.52493004543685, -0.890199162971038, -0.199047512852945, 0.164530881653646, -1.66864557015859, 0.334452417386238, -0.0802333185320288, 0.618110668847296, 0.639271955145596, 0.310503068555862, -0.12166617135663, 1.28671777116879, -1.4337251867002, -0.537168915551395, -0.241198765213569, -0.0973694508268608, -2.32197566355993, -0.351953064566665, 0.345083983483437, -0.935866339854655, 0.92901269751362, 1.13949292954701, -0.112667376752569, -0.793655976796696, -0.230057845129911, 
0.943474814759037, -0.54693230141208, -0.190044360539389)"
"Motion","sub_05","ses_02",4,1,"M5cardD.avi",116,145,145,"ANOVA_M_S",65,2,6,36,9,"c(1.09840458244531, 0.0945645433050912, 0.366896326929367, 0.313360735659938, 0.803577282937088, -0.866459623285686, -1.31042494182201, -0.92978365658356, 0.614654795854492, -0.0131071160994415, -0.312764694519198, 0.987687985825684, 1.85902728245143, -0.281811679633347, -0.848833029747454, -0.698768019389217, 0.975809941442809, -2.36082994326515, -0.335046543788371, -0.265857805487201, -1.19442562234723, 2.19762218064441, 0.00595800559053496, 1.57704839854248, -0.363095436930434, -0.373412030953561, 
0.151746526018419, -0.103693941862334, -0.788044501932877)"
"Motion","sub_05","ses_02",4,1,"M5cardD.avi",116,145,145,"ANOVA_M_S",65,3,6,36,9,"c(-0.159713779645984, 0.277453548984342, 0.601294346895387, -0.583352875233608, 0.505968302610063, -0.0934041639767748, -0.611644662147396, -0.563147430952601, -0.0818149327543853, 1.59358376861798, 1.43733092798043, 2.00163925656733, 1.53520601242375, -0.919330877224586, -2.41140393885291, -1.32710734273033, 0.733614683947872, -0.813057897771208, 0.954424743200264, -0.43860324524071, -0.923068008558317, 1.43976972024607, -0.489586634462308, 0.234478784436842, -0.583553499175988, 0.149209797887226, 
-0.274732275241603, -0.300432692251072, -0.890019637577811)"
"Motion","sub_05","ses_02",4,1,"M5cardD.avi",116,145,145,"ANOVA_M_S",65,4,6,36,9,"c(0.962892207562624, -0.504140748759398, -1.19201474402444, 0.50854701725065, -0.516541222556396, 0.484285435203875, 0.685220326145945, 1.54520406157632, -0.511757122763022, 0.598145185715069, 1.43179337896291, 0.542929476352899, 1.32578971013296, -0.696856505615304, -2.1725246168434, -1.7124224393832, 0.36498650803431, -0.0339140637196725, -1.11415005692591, -0.383287119483494, 1.08425625128372, 1.07552726129452, -0.90707995270196, -0.475131092888662, 0.282533769441067, 0.289264667938104, 1.21017408924695, 
-1.21001907132707, -0.96171058915003)"
"Motion","sub_05","ses_02",4,1,"M5cardD.avi",116,145,145,"ANOVA_M_S",65,5,6,36,9,"c(0.036657861829656, -0.192293781171689, 1.96265253945285, -1.77777976323483, 0.159740245801151, -1.41235822845189, 0.648706310522802, -0.410538816057073, -1.23524780932294, -0.725423330072158, 0.511781975206781, 0.97707959668492, 0.265915563263211, -1.15798742454299, 0.62965864732502, -0.741998965429615, 0.547106238136179, -0.525340631698341, 1.38004437466631, 1.13586230353953, 0.396609763165313, -0.551486313251413, -0.915700151881794, -0.616085710866784, 0.101720538122944, 1.30575939436353, -0.00384017051114702, 
1.76560686501849, -1.55882112060596)"
"Motion","sub_05","ses_02",4,1,"M5cardD.avi",116,145,145,"ANOVA_M_S",65,6,6,36,9,"c(-0.714237083763048, 0.264483717142486, -1.34270540513867, -1.15669205650353, -0.0146315998561397, -0.668806669500834, 1.77608064579412, 0.914138137889243, 0.950174383334047, -0.425240749157949, 0.82805584974017, 2.1683732101637, 0.537636708984084, -0.819866916896292, -0.883505727470951, 0.292108926402064, -0.495831307557846, -0.708964775558996, -0.971917844967175, 1.38042291214613, 2.04764225851901, 0.34977597676564, 0.00261064692141761, -1.47413130505268, -1.04710767771544, -0.286556776663817, 
-0.108316654560018, -0.50369322359727, 0.110702400158537)"
"Scrambled","sub_05","ses_02",4,1,"S2boatD.avi",5,27,145,"ANOVA_M_S",35,1,6,36,9,"c(0.121118506505805, 1.06079072322824, 0.0540503977057672, 0.211083444994747, 0.4094239802069, 0.780444419906875, 2.58179092851897, 1.35995679781071, -0.375362117375846, -0.118947324452245, 0.425932880654435, -0.138867216201655, -1.03201758439193, -1.00824200829384, 0.105348320491812, 1.18289311453015, -0.181173461598096, -1.36860102658104, -0.548106088780637, -0.898107774700186, -0.980807982427124, -1.64260092975185)"
"Scrambled","sub_05","ses_02",4,1,"S2boatD.avi",5,27,145,"ANOVA_M_S",35,2,6,36,9,"c(0.230752598662249, -0.620482182771683, 1.31011746111397, 0.590629226383183, -0.764050784916768, 1.31248313678652, 1.32600804514099, 2.21842455203999, -0.241413683720153, -0.154418422284588, 1.45001479475828, -0.112828778097217, -0.400133268807615, -0.32738679983648, -1.13604158702295, -0.273824795345801, -0.585534676610497, -0.58245342695253, -0.272056545366193, 0.155872053576578, -1.66446271555887, -1.45921420117038)"
"Scrambled","sub_05","ses_02",4,1,"S2boatD.avi",5,27,145,"ANOVA_M_S",35,3,6,36,9,"c(-0.618046455094312, 0.453492595546394, 0.824336654865459, 1.44840014372026, 1.36582797381664, 0.756881639373967, 1.29647605200692, 1.41621240869579, -0.507073607438293, 0.104036019858037, 0.529319308936626, -0.47770015721501, -0.249612484607631, -1.15330797701321, 1.0513265807609, 0.191551765415779, -0.240133582486821, -1.4422808480726, -1.34728804003899, -0.958631661098534, -0.808775161243456, -1.63501116868787)"
"Scrambled","sub_05","ses_02",4,1,"S2boatD.avi",5,27,145,"ANOVA_M_S",35,4,6,36,9,"c(-0.439061904043929, 1.45360253659694, 0.468482995100981, 0.446968015819255, 0.334901281403405, 1.07288617477313, 0.790946745235054, -0.00015107593911272, -0.823597266410206, 0.528837003740083, -0.561010749393066, 0.038286741683406, 0.274755031106032, -0.558273623698553, 2.0197971144112, 0.472313607895845, 0.632299479866426, -1.26112951820375, -2.39077469017711, -1.0090746409331, -0.204051709617446, -1.28695154921548)"
"Scrambled","sub_05","ses_02",4,1,"S2boatD.avi",5,27,145,"ANOVA_M_S",65,1,6,36,9,"c(0.763117038422822, 1.53464414428441, 0.656656821445758, -0.292588291733463, -0.134556565885845, -1.65590379118217, 0.513871938171912, 0.182218373529998, -1.56706823767964, -0.715577845159696, -1.40886936710103, 0.381934124265496, 0.98775868374051, -0.767307892054952, 1.82420767202397, 0.14576410769925, 0.40838714790859, -0.44894931868034, -1.38850153428014, 0.447315405227859, 1.22529716660809, -0.691849779571368)"
"Scrambled","sub_05","ses_02",4,1,"S2boatD.avi",5,27,145,"ANOVA_M_S",65,2,6,36,9,"c(-1.20189007099414, 0.817723731871449, 0.538213854830284, 0.0388808687671072, 1.14738918901145, -2.05744201169916, 0.921390803459975, -0.227062365813522, -0.171462367010615, -1.71481043064696, -1.32019605651291, 0.378078334862222, 1.33104284076658, 0.12817511012535, -0.423597574894797, 0.680198142344813, 1.03096658894102, -0.0481473849185352, -1.27695358956484, -0.239071368388958, 1.43195985623889, 0.23661389922537)"
"Scrambled","sub_05","ses_02",4,1,"S2boatD.avi",5,27,145,"ANOVA_M_S",65,3,6,36,9,"c(-0.873071000944318, 0.670139475976614, 1.70352142188181, -0.535595865744878, 1.94996051691512, 1.82533651203117, -0.163685162816363, -1.09829279882821, -0.977805467238619, -1.6321544188315, -0.559703552202778, -0.731680999692243, 0.81651738311673, -0.340793216092314, 0.801147820828447, -0.0831362279714165, 0.982383759988687, -0.612871299304998, 0.0759070115207083, -0.523981488535171, -0.831760239982228, 0.139617835925696)"
"Scrambled","sub_05","ses_02",4,1,"S2boatD.avi",5,27,145,"ANOVA_M_S",65,4,6,36,9,"c(-1.08421332515398, -0.153647803394377, 0.212091919890561, -0.591000655066173, 1.96254797351712, 1.25463028486161, 0.750681681348443, 0.372347244114215, -0.138218167616109, -0.877125228814896, 0.268834889398163, -1.12183588584192, -0.144899215861464, 0.409532324238238, 0.382326203077087, 0.90055144903363, -0.324580878175891, -0.580613904157994, 0.303685488603491, -2.56281445188115, 1.52559045822076, -0.7638704003394)"
"Scrambled","sub_05","ses_02",4,1,"S2boatD.avi",5,27,145,"ANOVA_M_S",65,5,6,36,9,"c(0.33056072599235, 0.0961992465873489, -1.20991207711315, -0.105147420332835, 0.148877728355727, 0.00675055128486145, -0.422068678791626, -0.924415623907111, 2.71549496739699, -0.375612568056305, -0.627643266267777, -0.416076629656163, 0.174064941593078, 0.258968919190679, 1.16988884618164, -0.00597552805922666, 0.960188536173788, -0.891894573398836, 0.53269604051396, 0.0239512649096603, 0.978574144731463, -2.41746954732843)"
"Scrambled","sub_05","ses_02",4,1,"S2boatD.avi",5,27,145,"ANOVA_M_S",65,6,6,36,9,"c(-0.405825219475265, -0.483463629696605, -1.30994276381615, 0.177261105234846, 1.27622809495427, 1.77399051593214, -1.5294008670143, 0.0811488816528137, 0.932713992304762, 0.7412628320201, -0.530788481069056, 1.55553493485432, -0.670560339226897, 0.279360443898316, 0.11093112415439, 0.803994329229608, -1.30905638755122, -1.26145849153625, 1.35016817662194, -0.487119167671962, -0.0674622873952736, -1.02751679640451)"
"Scrambled","sub_05","ses_02",4,1,"S4buttonD.avi",30,46,145,"ANOVA_M_S",35,1,6,36,9,"c(0.451894829846377, 0.436818923408612, 0.187680205607645, 0.700282991214567, 2.34118150068586, -0.428270561050523, -0.423359154493745, -1.02771229300858, 1.20564317180796, -1.05512051025898, 0.325609741591285, -0.00284391901286408, -0.75330430750074, -0.33975444736618, -1.93040688349024, 0.311660712019479)"
"Scrambled","sub_05","ses_02",4,1,"S4buttonD.avi",30,46,145,"ANOVA_M_S",35,2,6,36,9,"c(-1.22647906862861, -0.288639527330538, 1.29882449096397, 0.262637554911467, 1.04365619619064, -0.0703102373221669, -1.21263471312988, 0.437294200251483, 1.88390361871902, 0.555761246301615, -0.675857833258963, -1.63032011434332, -0.572943515638293, 0.702971159393034, -0.952700489085065, 0.444837032005558)"
"Scrambled","sub_05","ses_02",4,1,"S4buttonD.avi",30,46,145,"ANOVA_M_S",35,3,6,36,9,"c(0.68341870867509, 1.08728975856042, 1.75938712157017, -1.20906266349437, 0.92073923758459, -0.685278877009125, -1.38334354853858, -0.186398476304157, 1.32012129287735, 0.975826200344386, -0.96385440366028, -0.388544766199526, -1.16865217967207, -0.372764942024752, -0.488088027408475, 0.0992055646993497)"
"Scrambled","sub_05","ses_02",4,1,"S4buttonD.avi",30,46,145,"ANOVA_M_S",35,4,6,36,9,"c(0.674362641544707, 0.391516430533504, 0.490254675197993, -1.13432045180003, 0.909074632585532, -0.360451865036448, -0.930460169965652, 0.701980346664585, 2.38059961994991, -0.0946202120305744, -1.43988036987465, 0.511258185173874, -1.22793419349132, -1.00486185532359, 0.146478768717904, -0.0129961828457391)"
"Scrambled","sub_05","ses_02",4,1,"S4buttonD.avi",30,46,145,"ANOVA_M_S",65,1,6,36,9,"c(0.481351858760819, 0.0947008608390784, -0.210765659003287, -0.851972486177649, -1.1971982425332, -0.131288663281138, 0.199692771474017, -1.12269042228197, -0.106090228840688, -1.03832212904814, -0.620564881179342, 2.50893347510059, 0.217055559871947, 0.413709396469176, 1.75904530947779, -0.395596519648016)"
"Scrambled","sub_05","ses_02",4,1,"S4buttonD.avi",30,46,145,"ANOVA_M_S",65,2,6,36,9,"c(0.912088784409141, 1.26176173156696, 0.12938255268329, -1.72385280091988, -1.14273327874033, 0.512871112490385, 0.0610125341878978, -0.648852515804555, -0.830560082915222, 0.583317730153473, -1.06134137553602, 1.16026640364822, 1.06347899933213, 0.0860226913857295, 1.02003858002955, -1.38290106597071)"
"Scrambled","sub_05","ses_02",4,1,"S4buttonD.avi",30,46,145,"ANOVA_M_S",65,3,6,36,9,"c(1.60615898351301, 0.951097867535631, 0.465998863732661, -0.642939665228154, -0.0462306626856082, -0.696904111789384, 0.239504803548903, -1.79500349976494, -0.532587744211727, -0.0316172885309015, 0.0639592667289827, 0.787660523373531, 0.906780529289844, 1.26320514369965, -0.736921373399979, -1.80216163581152)"
"Scrambled","sub_05","ses_02",4,1,"S4buttonD.avi",30,46,145,"ANOVA_M_S",65,4,6,36,9,"c(0.392366648304611, 1.15674209368288, 0.963318604362829, -2.43716947613565, -0.679669939115108, -0.659913805084437, -0.959865913005688, 0.529678263579589, -0.284068529975302, -0.288877800071603, -0.818043527567776, 1.21688165942447, 1.32288605147863, 0.314450288775866, -0.303335119412597, 0.534620500759245)"
"Scrambled","sub_05","ses_02",4,1,"S4buttonD.avi",30,46,145,"ANOVA_M_S",65,5,6,36,9,"c(0.472642047479084, 1.11316691003394, 1.38907186329483, 0.770973530179816, -2.28781358782916, 0.0262851911048011, 0.437979743943445, -1.55227267013529, -0.593509238160519, 0.519620100386158, 0.0424334398691529, -1.17362939533529, 0.519928924580712, 0.800870104824997, 0.027524918646218, -0.513271882882893)"
"Scrambled","sub_05","ses_02",4,1,"S4buttonD.avi",30,46,145,"ANOVA_M_S",65,6,6,36,9,"c(0.491918928649566, 0.314465152211722, 1.38049718964629, 0.5553005508042, -1.6856036544552, 1.28230415160962, -0.920937413551793, -0.652536113214745, 1.36332150771199, 1.10207297893146, -0.96691088717117, -0.479414391545408, 0.365313712817066, -0.0307172427829489, -1.24379569307179, -0.875278776588831)"
"Scrambled","sub_05","ses_02",4,1,"S5cardD.avi",74,94,145,"ANOVA_M_S",35,1,6,36,9,"c(-0.298495909237904, 0.576861730563008, 0.467515890599036, -0.824206414478471, -1.48160665041257, 0.314821010772403, 0.169943546566574, 0.25087149198096, -0.814867506616632, -0.139008891186809, 2.78709419345592, 0.281618638878175, -0.48214190780533, -0.337880648521508, -0.556697736705237, 0.437642029904265, -0.577435476155206, -1.82237576091701, 0.738515116971538, 1.30983325234488)"
"Scrambled","sub_05","ses_02",4,1,"S5cardD.avi",74,94,145,"ANOVA_M_S",35,2,6,36,9,"c(0.685466381309669, -2.05159754411897, 0.107839068674315, 0.310689781475738, 0.616315074057737, 0.127376307784363, -0.628015955130159, 0.403676459870729, 0.757389224563911, 0.687424446156357, 1.54974102145548, 0.484171742520762, -1.32414536036287, 0.0947455952460513, -0.602628951862253, -0.849823836892673, -0.260574728975831, -2.12900470531819, 1.21880019961628, 0.802155779929563)"
"Scrambled","sub_05","ses_02",4,1,"S5cardD.avi",74,94,145,"ANOVA_M_S",35,3,6,36,9,"c(1.33170538151339, -1.48155139789569, -0.477595940312742, -1.25412344630575, 0.207601149348852, 0.181257421672505, 0.895031681873815, 0.116839087390735, 0.554038933554271, -0.388281897905277, 1.80596796250814, 1.21412145957511, -1.7196900937282, -0.428173451929592, 0.293477150272322, -0.588610177004103, -0.227413044849503, -0.800905832981446, 1.52038340090859, -0.754078345705413)"
"Scrambled","sub_05","ses_02",4,1,"S5cardD.avi",74,94,145,"ANOVA_M_S",35,4,6,36,9,"c(1.8113966878407, 1.08787019509977, -0.66915800051034, -2.52473174268063, -0.109980259193588, 0.174533112811458, -0.230430984947891, 0.895094230648399, -0.752938102331167, -0.883066257222535, -0.0460066051272144, 0.7400769852674, -0.453991149678395, -0.654691197634338, 0.245023696487151, 0.125343350328168, 0.628381883750219, 1.38677156792992, 0.508391075420253, -1.27788848625733)"
"Scrambled","sub_05","ses_02",4,1,"S5cardD.avi",74,94,145,"ANOVA_M_S",65,1,6,36,9,"c(0.762808804828855, -0.00016185820555349, -1.37892569613381, 0.00227697902373867, 0.061615485466054, -0.405271018408789, 2.61998698680431, 0.615857452199864, -1.16528012855263, -0.299042696909971, -0.090603728167836, 0.491626277047511, -0.662005542778427, 1.89101874454815, -0.647197641273761, -0.385782248866523, -0.632411256905646, -0.43206437613013, 0.870637617542266, -1.21708215512766)"
"Scrambled","sub_05","ses_02",4,1,"S5cardD.avi",74,94,145,"ANOVA_M_S",65,2,6,36,9,"c(0.198876184393203, -1.06592321109712, -1.36108194872796, -1.00978692411214, -1.10827489400457, 1.17909372895119, 1.52161289974044, 1.96340273727053, 0.0662118219555052, -0.115125879180518, 0.033064367963783, 0.335100120264518, -1.05799260082711, 1.76668060068508, 0.416449305843756, -0.599945550589006, -0.0231066032667053, -0.579413134765646, 0.338702843529649, -0.898543864026817)"
"Scrambled","sub_05","ses_02",4,1,"S5cardD.avi",74,94,145,"ANOVA_M_S",65,3,6,36,9,"c(1.03463436431818, -1.09900295300915, -1.32656048688515, -1.17979278799202, 0.0638045286488687, 1.00849318270711, -0.406561945864577, 1.19678564360581, 0.96375549425595, 0.706672683059424, 0.450206551511855, 0.455333791109864, 0.596199628653378, 0.959910799399731, -0.206219149194435, -0.016960517654115, 0.406847231236978, -2.68345030082665, -0.463340564105877, -0.460755192975117)"
"Scrambled","sub_05","ses_02",4,1,"S5cardD.avi",74,94,145,"ANOVA_M_S",65,4,6,36,9,"c(2.50259161263249, -0.227757802538204, -0.239674700601557, -2.26144772118148, -0.81755632395431, 0.489470390803392, 0.938653735177897, 0.121689069249966, 0.362773256170241, -0.978785555641975, -0.252370739883419, -0.1119757061651, 0.225168393696833, -0.221098010107734, 0.823187149877177, 0.433086618261217, 0.184301153308975, -1.3869500514909, 1.08432049536869, -0.667625262982149)"
"Scrambled","sub_05","ses_02",4,1,"S5cardD.avi",74,94,145,"ANOVA_M_S",65,5,6,36,9,"c(0.570449606046987, -1.99555543608787, -1.26363014980123, 1.32782276964362, -1.18798589182374, 1.64208781946807, 0.799236223583644, 0.391863533827651, -0.77381678077933, -0.931016083697284, 0.718024116014528, -0.284364156596979, -1.17724770128534, 1.31237091355246, 0.808111954000983, -0.18555985014663, -0.0850826469463222, -0.217643450705446, 0.701039812398351, -0.169104600666163)"
"Scrambled","sub_05","ses_02",4,1,"S5cardD.avi",74,94,145,"ANOVA_M_S",65,6,6,36,9,"c(-0.578807433090194, -1.83804966829766, 0.041307742780004, 0.419821486097745, 0.288331396184118, 1.13474227035604, 0.61420458037537, 1.46203777206065, 0.832798041111062, 1.0837242034387, -1.17781809204238, -0.535071954993227, -0.500192187485121, 0.691989504932882, 0.491435554394237, 1.02964606684447, -1.3663700884552, -1.87827603011876, 0.233326441771931, -0.448779605864644)"
